country,year,secondary_school_enrollment_rates,youth_unemployment_rates,education_spending_gdp,decade,efficiency_ratio,schooling_segment,unemployment_segment,education_effort_segment,unemployment_variation
Tanzania,2013,32.39,0.53,4.64,2010s,0.11,Low,Low,Medium,-1.47
Tanzania,2013,32.39,1.04,4.64,2010s,0.22,Low,Low,Medium,0.51
Tanzania,2013,32.39,7.0,4.64,2010s,1.51,Low,Low,Medium,5.96
Tanzania,2014,29.63,52.29,3.38,2010s,15.47,Low,Critical,Medium,45.29
Tanzania,2014,29.63,44.77,3.38,2010s,13.25,Low,Critical,Medium,-7.52
Tanzania,2014,29.63,2.12,3.38,2010s,0.63,Low,Low,Medium,-42.65
Tanzania,2014,29.63,1.57,3.38,2010s,0.46,Low,Low,Medium,-0.55
Tanzania,2014,29.63,2.7,3.38,2010s,0.8,Low,Low,Medium,1.13
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,205.48
Tanzania,2014,29.63,49.07,3.38,2010s,14.52,Low,Critical,Medium,-159.11
Tanzania,2014,29.63,8.1,3.38,2010s,2.4,Low,Low,Medium,-40.97
Tanzania,2014,29.63,6.8,3.38,2010s,2.01,Low,Low,Medium,-1.3
Tanzania,2014,29.63,4.2,3.38,2010s,1.24,Low,Low,Medium,-2.6
Tanzania,2014,29.63,9.9,3.38,2010s,2.93,Low,Low,Medium,5.7
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,198.28
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,0.0
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,0.0
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,0.0
Tanzania,2014,29.63,3.38,3.38,2010s,1.0,Low,Low,Medium,-204.8
Tanzania,2014,29.63,17.3,3.38,2010s,5.12,Low,Moderate,Medium,13.92
Tanzania,2014,29.63,21.4,3.38,2010s,6.33,Low,Moderate,Medium,4.1
Tanzania,2014,29.63,18.27,3.38,2010s,5.41,Low,Moderate,Medium,-3.13
Tanzania,2014,29.63,14.95,3.38,2010s,4.42,Low,Low,Medium,-3.32
Tanzania,2014,29.63,49.15,3.38,2010s,14.54,Low,Critical,Medium,34.2
Tanzania,2014,29.63,9.52,3.38,2010s,2.82,Low,Low,Medium,-39.63
Tanzania,2014,29.63,1.34,3.38,2010s,0.4,Low,Low,Medium,-8.18
Tanzania,2014,29.63,2.0,3.38,2010s,0.59,Low,Low,Medium,0.66
Tanzania,2014,29.63,0.74,3.38,2010s,0.22,Low,Low,Medium,-1.26
Tanzania,2014,29.63,33.36,3.38,2010s,9.87,Low,Critical,Medium,32.62
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,174.82
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,0.0
Tanzania,2014,29.63,18.82,3.38,2010s,5.57,Low,Moderate,Medium,-189.36
Tanzania,2014,29.63,30.25,3.38,2010s,8.95,Low,Critical,Medium,11.43
Tanzania,2014,29.63,29.01,3.38,2010s,8.58,Low,Moderate,Medium,-1.24
Tanzania,2014,29.63,29.63,3.38,2010s,8.77,Low,Moderate,Medium,0.62
Tanzania,2014,29.63,23.52,3.38,2010s,6.96,Low,Moderate,Medium,-6.11
Tanzania,2014,29.63,48.77,3.38,2010s,14.43,Low,Critical,Medium,25.25
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,159.41
Tanzania,2014,29.63,6.0,3.38,2010s,1.78,Low,Low,Medium,-202.18
Tanzania,2014,29.63,6.04,3.38,2010s,1.79,Low,Low,Medium,0.04
Tanzania,2014,29.63,7.96,3.38,2010s,2.36,Low,Low,Medium,1.92
Tanzania,2014,29.63,4.29,3.38,2010s,1.27,Low,Low,Medium,-3.67
Tanzania,2014,29.63,14.0,3.38,2010s,4.14,Low,Low,Medium,9.71
Tanzania,2014,29.63,17.5,3.38,2010s,5.18,Low,Moderate,Medium,3.5
Tanzania,2014,29.63,19.1,3.38,2010s,5.65,Low,Moderate,Medium,1.6
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,189.08
Tanzania,2014,29.63,15.88,3.38,2010s,4.7,Low,Moderate,Medium,-192.3
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,192.3
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,0.0
Tanzania,2014,29.63,81.28,3.38,2010s,24.05,Low,Critical,Medium,-126.9
Tanzania,2014,29.63,85.4,3.38,2010s,25.27,Low,Critical,Medium,4.12
Tanzania,2014,29.63,83.32,3.38,2010s,24.65,Low,Critical,Medium,-2.08
Tanzania,2014,29.63,51.46,3.38,2010s,15.22,Low,Critical,Medium,-31.86
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,156.72
Tanzania,2014,29.63,2.77,3.38,2010s,0.82,Low,Low,Medium,-205.41
Tanzania,2014,29.63,72.59,3.38,2010s,21.48,Low,Critical,Medium,69.82
Tanzania,2014,29.63,71.76,3.38,2010s,21.23,Low,Critical,Medium,-0.83
Tanzania,2014,29.63,73.44,3.38,2010s,21.73,Low,Critical,Medium,1.68
Tanzania,2014,29.63,81.28,3.38,2010s,24.05,Low,Critical,Medium,7.84
Tanzania,2014,29.63,85.4,3.38,2010s,25.27,Low,Critical,Medium,4.12
Tanzania,2014,29.63,83.32,3.38,2010s,24.65,Low,Critical,Medium,-2.08
Tanzania,2014,29.63,99.87,3.38,2010s,29.55,Low,Critical,Medium,16.55
Tanzania,2014,29.63,99.38,3.38,2010s,29.4,Low,Critical,Medium,-0.49
Tanzania,2014,29.63,100.38,3.38,2010s,29.7,Low,,Medium,1.0
Tanzania,2014,29.63,84.25,3.38,2010s,24.93,Low,Critical,Medium,-16.13
Tanzania,2014,29.63,87.64,3.38,2010s,25.93,Low,Critical,Medium,3.39
Tanzania,2014,29.63,85.94,3.38,2010s,25.43,Low,Critical,Medium,-1.7
Tanzania,2014,29.63,43.06,3.38,2010s,12.74,Low,Critical,Medium,-42.88
Tanzania,2014,29.63,50.78,3.38,2010s,15.02,Low,Critical,Medium,7.72
Tanzania,2014,29.63,208.18,3.38,2010s,61.59,Low,,Medium,157.4
Tanzania,2014,29.63,7.0,3.38,2010s,2.07,Low,Low,Medium,-201.18
Tanzania,2014,29.63,65.73,3.38,2010s,19.45,Low,Critical,Medium,58.73
Tanzania,2014,29.63,72.12,3.38,2010s,21.34,Low,Critical,Medium,6.39
Tanzania,2014,29.63,59.92,3.38,2010s,17.73,Low,Critical,Medium,-12.2
Tanzania,2014,29.63,7.0,3.38,2010s,2.07,Low,Low,Medium,-52.92
Tanzania,2014,29.63,36.2,3.38,2010s,10.71,Low,Critical,Medium,29.2
Tanzania,2014,29.63,22.01,3.38,2010s,6.51,Low,Moderate,Medium,-14.19
Tanzania,2014,29.63,42.49,3.38,2010s,12.57,Low,Critical,Medium,20.48
Tanzania,2014,29.63,32.75,3.38,2010s,9.69,Low,Critical,Medium,-9.74
Tanzania,2014,29.63,33.58,3.38,2010s,9.93,Low,Critical,Medium,0.83
Tanzania,2014,29.63,33.16,3.38,2010s,9.81,Low,Critical,Medium,-0.42
Tanzania,2014,29.63,76.94,3.38,2010s,22.76,Low,Critical,Medium,43.78
Tanzania,2014,29.63,2.0,3.38,2010s,0.59,Low,Low,Medium,-74.94
Tanzania,2014,29.63,0.96,3.38,2010s,0.28,Low,Low,Medium,-1.04
Tanzania,2014,29.63,1.03,3.38,2010s,0.3,Low,Low,Medium,0.07
Tanzania,2014,29.63,1.05,3.38,2010s,0.31,Low,Low,Medium,0.02
Tanzania,2014,29.63,7.0,3.38,2010s,2.07,Low,Low,Medium,5.95
Tanzania,2014,29.63,79.9,3.38,2010s,23.64,Low,Critical,Medium,72.9
Tanzania,2014,29.63,86.55,3.38,2010s,25.61,Low,Critical,Medium,6.65
Tanzania,2014,29.63,74.19,3.38,2010s,21.95,Low,Critical,Medium,-12.36
Tanzania,2014,29.63,88.81,3.38,2010s,26.28,Low,Critical,Medium,14.62
Tanzania,2014,29.63,89.85,3.38,2010s,26.58,Low,Critical,Medium,1.04
Tanzania,2014,29.63,0.98,3.38,2010s,0.29,Low,Low,Medium,-88.87
Tanzania,2014,29.63,87.82,3.38,2010s,25.98,Low,Critical,Medium,86.84
Tanzania,2015,26.09,52.53,4.19,2010s,12.54,Low,Critical,Medium,-35.29
Tanzania,2015,26.09,44.53,4.19,2010s,10.63,Low,Critical,Medium,-8.0
Tanzania,2015,26.09,2.01,4.19,2010s,0.48,Low,Low,Medium,-42.52
Tanzania,2015,26.09,1.45,4.19,2010s,0.35,Low,Low,Medium,-0.56
Tanzania,2015,26.09,2.59,4.19,2010s,0.62,Low,Low,Medium,1.14
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,205.59
Tanzania,2015,26.09,49.03,4.19,2010s,11.7,Low,Critical,Medium,-159.15
Tanzania,2015,26.09,7.9,4.19,2010s,1.89,Low,Low,Medium,-41.13
Tanzania,2015,26.09,6.6,4.19,2010s,1.58,Low,Low,Medium,-1.3
Tanzania,2015,26.09,4.2,4.19,2010s,1.0,Low,Low,Medium,-2.4
Tanzania,2015,26.09,9.9,4.19,2010s,2.36,Low,Low,Medium,5.7
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,198.28
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,0.0
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,0.0
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,0.0
Tanzania,2015,26.09,4.19,4.19,2010s,1.0,Low,Low,Medium,-203.99
Tanzania,2015,26.09,17.63,4.19,2010s,4.21,Low,Moderate,Medium,13.44
Tanzania,2015,26.09,19.95,4.19,2010s,4.76,Low,Moderate,Medium,2.32
Tanzania,2015,26.09,5.21,4.19,2010s,1.24,Low,Low,Medium,-14.74
Tanzania,2015,26.09,2.77,4.19,2010s,0.66,Low,Low,Medium,-2.44
Tanzania,2015,26.09,3.98,4.19,2010s,0.95,Low,Low,Medium,1.21
Tanzania,2015,26.09,1.68,4.19,2010s,0.4,Low,Low,Medium,-2.3
Tanzania,2015,26.09,2.34,4.19,2010s,0.56,Low,Low,Medium,0.66
Tanzania,2015,26.09,1.11,4.19,2010s,0.26,Low,Low,Medium,-1.23
Tanzania,2015,26.09,19.02,4.19,2010s,4.54,Low,Moderate,Medium,17.91
Tanzania,2015,26.09,26.27,4.19,2010s,6.27,Low,Moderate,Medium,7.25
Tanzania,2015,26.09,25.91,4.19,2010s,6.18,Low,Moderate,Medium,-0.36
Tanzania,2015,26.09,26.09,4.19,2010s,6.23,Low,Moderate,Medium,0.18
Tanzania,2015,26.09,49.47,4.19,2010s,11.81,Low,Critical,Medium,23.38
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,158.71
Tanzania,2015,26.09,6.0,4.19,2010s,1.43,Low,Low,Medium,-202.18
Tanzania,2015,26.09,5.27,4.19,2010s,1.26,Low,Low,Medium,-0.73
Tanzania,2015,26.09,7.2,4.19,2010s,1.72,Low,Low,Medium,1.93
Tanzania,2015,26.09,3.62,4.19,2010s,0.86,Low,Low,Medium,-3.58
Tanzania,2015,26.09,11.79,4.19,2010s,2.81,Low,Low,Medium,8.17
Tanzania,2015,26.09,15.01,4.19,2010s,3.58,Low,Moderate,Medium,3.22
Tanzania,2015,26.09,9.04,4.19,2010s,2.16,Low,Low,Medium,-5.97
Tanzania,2015,26.09,14.0,4.19,2010s,3.34,Low,Low,Medium,4.96
Tanzania,2015,26.09,19.54,4.19,2010s,4.66,Low,Moderate,Medium,5.54
Tanzania,2015,26.09,21.22,4.19,2010s,5.06,Low,Moderate,Medium,1.68
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,186.96
Tanzania,2015,26.09,17.84,4.19,2010s,4.26,Low,Moderate,Medium,-190.34
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,190.34
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,0.0
Tanzania,2015,26.09,52.04,4.19,2010s,12.42,Low,Critical,Medium,-156.14
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,156.14
Tanzania,2015,26.09,63.88,4.19,2010s,15.25,Low,Critical,Medium,-144.3
Tanzania,2015,26.09,55.62,4.19,2010s,13.27,Low,Critical,Medium,-8.26
Tanzania,2015,26.09,73.3,4.19,2010s,17.49,Low,Critical,Medium,17.68
Tanzania,2015,26.09,3.46,4.19,2010s,0.83,Low,Low,Medium,-69.84
Tanzania,2015,26.09,82.45,4.19,2010s,19.68,Low,Critical,Medium,78.99
Tanzania,2015,26.09,86.01,4.19,2010s,20.53,Low,Critical,Medium,3.56
Tanzania,2015,26.09,84.22,4.19,2010s,20.1,Low,Critical,Medium,-1.79
Tanzania,2015,26.09,50.84,4.19,2010s,12.13,Low,Critical,Medium,-33.38
Tanzania,2015,26.09,208.18,4.19,2010s,49.68,Low,,Medium,157.34
Tanzania,2015,26.09,7.0,4.19,2010s,1.67,Low,Low,Medium,-201.18
Tanzania,2015,26.09,61.5,4.19,2010s,14.68,Low,Critical,Medium,54.5
Tanzania,2015,26.09,68.5,4.19,2010s,16.35,Low,Critical,Medium,7.0
Tanzania,2015,26.09,55.49,4.19,2010s,13.24,Low,Critical,Medium,-13.01
Tanzania,2015,26.09,64.1,4.19,2010s,15.3,Low,Critical,Medium,8.61
Tanzania,2015,26.09,65.12,4.19,2010s,15.54,Low,Critical,Medium,1.02
Tanzania,2015,26.09,63.06,4.19,2010s,15.05,Low,Critical,Medium,-2.06
Tanzania,2015,26.09,7.0,4.19,2010s,1.67,Low,Low,Medium,-56.06
Tanzania,2015,26.09,32.69,4.19,2010s,7.8,Low,Critical,Medium,25.69
Tanzania,2015,26.09,33.48,4.19,2010s,7.99,Low,Critical,Medium,0.79
Tanzania,2015,26.09,33.08,4.19,2010s,7.89,Low,Critical,Medium,-0.4
Tanzania,2015,26.09,2.0,4.19,2010s,0.48,Low,Low,Medium,-31.08
Tanzania,2015,26.09,0.53,4.19,2010s,0.13,Low,Low,Medium,-1.47
Tanzania,2015,26.09,0.99,4.19,2010s,0.24,Low,Low,Medium,0.46
Tanzania,2015,26.09,1.04,4.19,2010s,0.25,Low,Low,Medium,0.05
Tanzania,2015,26.09,1.05,4.19,2010s,0.25,Low,Low,Medium,0.01
Tanzania,2015,26.09,7.0,4.19,2010s,1.67,Low,Low,Medium,5.95
Tanzania,2015,26.09,77.89,4.19,2010s,18.59,Low,Critical,Medium,70.89
Tanzania,2015,26.09,83.2,4.19,2010s,19.86,Low,Critical,Medium,5.31
Tanzania,2015,26.09,73.09,4.19,2010s,17.44,Low,Critical,Medium,-10.11
Tanzania,2015,26.09,85.76,4.19,2010s,20.47,Low,Critical,Medium,12.67
Tanzania,2015,26.09,87.01,4.19,2010s,20.77,Low,Critical,Medium,1.25
Tanzania,2015,26.09,0.97,4.19,2010s,0.23,Low,Low,Medium,-86.04
Tanzania,2015,26.09,84.64,4.19,2010s,20.2,Low,Critical,Medium,83.67
Tanzania,2016,25.64,52.82,4.1,2010s,12.88,Low,Critical,Medium,-31.82
Tanzania,2016,25.64,44.22,4.1,2010s,10.79,Low,Critical,Medium,-8.6
Tanzania,2016,25.64,1.93,4.1,2010s,0.47,Low,Low,Medium,-42.29
Tanzania,2016,25.64,1.36,4.1,2010s,0.33,Low,Low,Medium,-0.57
Tanzania,2016,25.64,2.53,4.1,2010s,0.62,Low,Low,Medium,1.17
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,205.65
Tanzania,2016,25.64,48.95,4.1,2010s,11.94,Low,Critical,Medium,-159.23
Tanzania,2016,25.64,7.6,4.1,2010s,1.85,Low,Low,Medium,-41.35
Tanzania,2016,25.64,6.5,4.1,2010s,1.59,Low,Low,Medium,-1.1
Tanzania,2016,25.64,4.2,4.1,2010s,1.02,Low,Low,Medium,-2.3
Tanzania,2016,25.64,9.8,4.1,2010s,2.39,Low,Low,Medium,5.6
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,198.38
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,0.0
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,0.0
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,0.0
Tanzania,2016,25.64,4.1,4.1,2010s,1.0,Low,Low,Medium,-204.08
Tanzania,2016,25.64,17.2,4.1,2010s,4.2,Low,Moderate,Medium,13.1
Tanzania,2016,25.64,4.71,4.1,2010s,1.15,Low,Low,Medium,-12.49
Tanzania,2016,25.64,2.74,4.1,2010s,0.67,Low,Low,Medium,-1.97
Tanzania,2016,25.64,3.73,4.1,2010s,0.91,Low,Low,Medium,0.99
Tanzania,2016,25.64,72.7,4.1,2010s,17.73,Low,Critical,Medium,68.97
Tanzania,2016,25.64,34.77,4.1,2010s,8.48,Low,Critical,Medium,-37.93
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,173.41
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,0.0
Tanzania,2016,25.64,18.76,4.1,2010s,4.58,Low,Moderate,Medium,-189.42
Tanzania,2016,25.64,23.7,4.1,2010s,5.78,Low,Moderate,Medium,4.94
Tanzania,2016,25.64,24.18,4.1,2010s,5.9,Low,Moderate,Medium,0.48
Tanzania,2016,25.64,23.94,4.1,2010s,5.84,Low,Moderate,Medium,-0.24
Tanzania,2016,25.64,25.59,4.1,2010s,6.24,Low,Moderate,Medium,1.65
Tanzania,2016,25.64,25.69,4.1,2010s,6.27,Low,Moderate,Medium,0.1
Tanzania,2016,25.64,25.64,4.1,2010s,6.25,Low,Moderate,Medium,-0.05
Tanzania,2016,25.64,13.8,4.1,2010s,3.37,Low,Low,Medium,-11.84
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,194.38
Tanzania,2016,25.64,15.94,4.1,2010s,3.89,Low,Moderate,Medium,-192.24
Tanzania,2016,25.64,50.03,4.1,2010s,12.2,Low,Critical,Medium,34.09
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,158.15
Tanzania,2016,25.64,49.86,4.1,2010s,12.16,Low,Critical,Medium,-158.32
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,158.32
Tanzania,2016,25.64,6.0,4.1,2010s,1.46,Low,Low,Medium,-202.18
Tanzania,2016,25.64,29.17,4.1,2010s,7.11,Low,Moderate,Medium,23.17
Tanzania,2016,25.64,27.42,4.1,2010s,6.69,Low,Moderate,Medium,-1.75
Tanzania,2016,25.64,30.95,4.1,2010s,7.55,Low,Critical,Medium,3.53
Tanzania,2016,25.64,14.0,4.1,2010s,3.41,Low,Low,Medium,-16.95
Tanzania,2016,25.64,15.46,4.1,2010s,3.77,Low,Moderate,Medium,1.46
Tanzania,2016,25.64,17.06,4.1,2010s,4.16,Low,Moderate,Medium,1.6
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,191.12
Tanzania,2016,25.64,13.84,4.1,2010s,3.38,Low,Low,Medium,-194.34
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,194.34
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,0.0
Tanzania,2016,25.64,82.5,4.1,2010s,20.12,Low,Critical,Medium,-125.68
Tanzania,2016,25.64,86.66,4.1,2010s,21.14,Low,Critical,Medium,4.16
Tanzania,2016,25.64,84.56,4.1,2010s,20.62,Low,Critical,Medium,-2.1
Tanzania,2016,25.64,51.29,4.1,2010s,12.51,Low,Critical,Medium,-33.27
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,156.89
Tanzania,2016,25.64,99.2,4.1,2010s,24.2,Low,Critical,Medium,-108.98
Tanzania,2016,25.64,99.19,4.1,2010s,24.19,Low,Critical,Medium,-0.01
Tanzania,2016,25.64,99.21,4.1,2010s,24.2,Low,Critical,Medium,0.02
Tanzania,2016,25.64,4.51,4.1,2010s,1.1,Low,Low,Medium,-94.7
Tanzania,2016,25.64,4.81,4.1,2010s,1.17,Low,Low,Medium,0.3
Tanzania,2016,25.64,4.22,4.1,2010s,1.03,Low,Low,Medium,-0.59
Tanzania,2016,25.64,0.0,4.1,2010s,0.0,Low,,Medium,-4.22
Tanzania,2016,25.64,0.0,4.1,2010s,0.0,Low,,Medium,0.0
Tanzania,2016,25.64,0.0,4.1,2010s,0.0,Low,,Medium,0.0
Tanzania,2016,25.64,81.66,4.1,2010s,19.92,Low,Critical,Medium,81.66
Tanzania,2016,25.64,85.38,4.1,2010s,20.82,Low,Critical,Medium,3.72
Tanzania,2016,25.64,83.5,4.1,2010s,20.37,Low,Critical,Medium,-1.88
Tanzania,2016,25.64,122.54,4.1,2010s,29.89,Low,,Medium,39.04
Tanzania,2016,25.64,123.3,4.1,2010s,30.07,Low,,Medium,0.76
Tanzania,2016,25.64,121.76,4.1,2010s,29.7,Low,,Medium,-1.54
Tanzania,2016,25.64,83.82,4.1,2010s,20.44,Low,Critical,Medium,-37.94
Tanzania,2016,25.64,86.75,4.1,2010s,21.16,Low,Critical,Medium,2.93
Tanzania,2016,25.64,85.28,4.1,2010s,20.8,Low,Critical,Medium,-1.47
Tanzania,2016,25.64,41.77,4.1,2010s,10.19,Low,Critical,Medium,-43.51
Tanzania,2016,25.64,50.62,4.1,2010s,12.35,Low,Critical,Medium,8.85
Tanzania,2016,25.64,208.18,4.1,2010s,50.78,Low,,Medium,157.56
Tanzania,2016,25.64,7.0,4.1,2010s,1.71,Low,Low,Medium,-201.18
Tanzania,2016,25.64,61.06,4.1,2010s,14.89,Low,Critical,Medium,54.06
Tanzania,2016,25.64,57.03,4.1,2010s,13.91,Low,Critical,Medium,-4.03
Tanzania,2016,25.64,65.12,4.1,2010s,15.88,Low,Critical,Medium,8.09
Tanzania,2016,25.64,7.0,4.1,2010s,1.71,Low,Low,Medium,-58.12
Tanzania,2016,25.64,50.13,4.1,2010s,12.23,Low,Critical,Medium,43.13
Tanzania,2016,25.64,39.81,4.1,2010s,9.71,Low,Critical,Medium,-10.32
Tanzania,2016,25.64,54.78,4.1,2010s,13.36,Low,Critical,Medium,14.97
Tanzania,2016,25.64,46.93,4.1,2010s,11.45,Low,Critical,Medium,-7.85
Tanzania,2016,25.64,47.41,4.1,2010s,11.56,Low,Critical,Medium,0.48
Tanzania,2016,25.64,47.17,4.1,2010s,11.5,Low,Critical,Medium,-0.24
Tanzania,2016,25.64,104.36,4.1,2010s,25.45,Low,,Medium,57.19
Tanzania,2016,25.64,2.0,4.1,2010s,0.49,Low,Low,Medium,-102.36
Tanzania,2016,25.64,0.58,4.1,2010s,0.14,Low,Low,Medium,-1.42
Tanzania,2016,25.64,1.01,4.1,2010s,0.25,Low,Low,Medium,0.43
Tanzania,2016,25.64,1.04,4.1,2010s,0.25,Low,Low,Medium,0.03
Tanzania,2016,25.64,1.05,4.1,2010s,0.26,Low,Low,Medium,0.01
Tanzania,2016,25.64,7.0,4.1,2010s,1.71,Low,Low,Medium,5.95
Tanzania,2017,26.37,53.07,4.43,2010s,11.98,Low,Critical,Medium,46.07
Tanzania,2017,26.37,43.96,4.43,2010s,9.92,Low,Critical,Medium,-9.11
Tanzania,2017,26.37,1.85,4.43,2010s,0.42,Low,Low,Medium,-42.11
Tanzania,2017,26.37,1.27,4.43,2010s,0.29,Low,Low,Medium,-0.58
Tanzania,2017,26.37,2.47,4.43,2010s,0.56,Low,Low,Medium,1.2
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,205.71
Tanzania,2017,26.37,48.91,4.43,2010s,11.04,Low,Critical,Medium,-159.27
Tanzania,2017,26.37,7.4,4.43,2010s,1.67,Low,Low,Medium,-41.51
Tanzania,2017,26.37,6.3,4.43,2010s,1.42,Low,Low,Medium,-1.1
Tanzania,2017,26.37,4.2,4.43,2010s,0.95,Low,Low,Medium,-2.1
Tanzania,2017,26.37,9.6,4.43,2010s,2.17,Low,Low,Medium,5.4
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,198.58
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,0.0
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,0.0
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,0.0
Tanzania,2017,26.37,4.43,4.43,2010s,1.0,Low,Low,Medium,-203.75
Tanzania,2017,26.37,24.4,4.43,2010s,5.51,Low,Moderate,Medium,19.97
Tanzania,2017,26.37,33.24,4.43,2010s,7.5,Low,Critical,Medium,8.84
Tanzania,2017,26.37,5.55,4.43,2010s,1.25,Low,Low,Medium,-27.69
Tanzania,2017,26.37,4.0,4.43,2010s,0.9,Low,Low,Medium,-1.55
Tanzania,2017,26.37,4.78,4.43,2010s,1.08,Low,Low,Medium,0.78
Tanzania,2017,26.37,54.36,4.43,2010s,12.27,Low,Critical,Medium,49.58
Tanzania,2017,26.37,54.3,4.43,2010s,12.26,Low,Critical,Medium,-0.06
Tanzania,2017,26.37,54.41,4.43,2010s,12.28,Low,Critical,Medium,0.11
Tanzania,2017,26.37,34.84,4.43,2010s,7.86,Low,Critical,Medium,-19.57
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,173.34
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,0.0
Tanzania,2017,26.37,70.99,4.43,2010s,16.02,Low,Critical,Medium,-137.19
Tanzania,2017,26.37,73.03,4.43,2010s,16.49,Low,Critical,Medium,2.04
Tanzania,2017,26.37,69.17,4.43,2010s,15.61,Low,Critical,Medium,-3.86
Tanzania,2017,26.37,18.05,4.43,2010s,4.07,Low,Moderate,Medium,-51.12
Tanzania,2017,26.37,24.11,4.43,2010s,5.44,Low,Moderate,Medium,6.06
Tanzania,2017,26.37,25.0,4.43,2010s,5.64,Low,Moderate,Medium,0.89
Tanzania,2017,26.37,24.55,4.43,2010s,5.54,Low,Moderate,Medium,-0.45
Tanzania,2017,26.37,26.1,4.43,2010s,5.89,Low,Moderate,Medium,1.55
Tanzania,2017,26.37,26.64,4.43,2010s,6.01,Low,Moderate,Medium,0.54
Tanzania,2017,26.37,26.37,4.43,2010s,5.95,Low,Moderate,Medium,-0.27
Tanzania,2017,26.37,35.32,4.43,2010s,7.97,Low,Critical,Medium,8.95
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,172.86
Tanzania,2017,26.37,17.11,4.43,2010s,3.86,Low,Moderate,Medium,-191.07
Tanzania,2017,26.37,50.32,4.43,2010s,11.36,Low,Critical,Medium,33.21
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,157.86
Tanzania,2017,26.37,50.26,4.43,2010s,11.35,Low,Critical,Medium,-157.92
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,157.92
Tanzania,2017,26.37,6.0,4.43,2010s,1.35,Low,Low,Medium,-202.18
Tanzania,2017,26.37,25.77,4.43,2010s,5.82,Low,Moderate,Medium,19.77
Tanzania,2017,26.37,25.4,4.43,2010s,5.73,Low,Moderate,Medium,-0.37
Tanzania,2017,26.37,26.14,4.43,2010s,5.9,Low,Moderate,Medium,0.74
Tanzania,2017,26.37,14.0,4.43,2010s,3.16,Low,Low,Medium,-12.14
Tanzania,2017,26.37,15.08,4.43,2010s,3.4,Low,Moderate,Medium,1.08
Tanzania,2017,26.37,16.45,4.43,2010s,3.71,Low,Moderate,Medium,1.37
Tanzania,2017,26.37,208.18,4.43,2010s,46.99,Low,,Medium,191.73
